Truck,Digger,Blast,Assigned Dump,Tonnes,A grade,B grade,C grade,D grade,E grade,F grade,G grade,H grade,I grade,Load At,Dump At
RD1775,EX1857,D-09896-101,7,223.3999939,0.196715844,0.041068065,0.575890541,2.880797005,0.090521038,11.3729126,0.02312104,16,699.8994141,1430992468,1430994078
RD2622,EX1857,D-09896-101,7,250.8000031,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430993720,1430995062
RD2036,EX1857,D-09896-101,7,235.6000061,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430993932,1430995296
RD2620,EX1857,D-09896-101,7,222.3999939,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430994154,1430995444
RD1816,EX1857,D-09896-101,7,227.5,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430994370,1430995632
RD2618,EX1857,D-09896-101,7,225.6999969,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430994594,1430995828
RD2622,EX1857,D-09896-101,11,238.3999939,0.177015281,0.033678982,0.421395731,2.778968048,0.078697664,8.2621315,0.012682803,24.72517242,797.6730469,1430996092,1430997358
RD2036,EX1857,D-09896-101,11,229.1999969,0.177015281,0.033678982,0.421395731,2.778968048,0.078697664,8.2621315,0.012682803,24.72517242,797.6730469,1430996344,1430997702
RD2818,EX1857,D-09896-101,8,215.1999969,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1430997148,1430998346
RD2119,EX1857,D-09896-101,8,226.8000031,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1430997374,1430998700
RD2619,EX1857,D-09896-101,8,223.6999969,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1430997710,1430998976
RD2820,EX1857,D-09896-101,7,228.5,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1430997924,1430999388
RD2819,EX1857,D-09896-101,21,232.6999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1430998122,1430999482
RD2622,EX1857,D-09896-101,21,242.1000061,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1430998304,1430999660
RD1775,EX1857,D-09896-101,21,226.3999939,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1430998694,1431000186
RD2623,EX1857,D-09896-101,7,233.3000031,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1431005524,1431006946
RD2132,EX1857,D-09896-101,7,224.8999939,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1431005866,1431007274
RD2818,EX1857,D-09896-101,7,223.5,0.131323981,0.023308772,0.250773096,2.324962616,0.046132165,6.704099274,0.011559065,15.68650818,772.2105469,1431006068,1431007600
RD2120,EX1857,D-09896-101,8,246.8999939,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431006290,1431007626
RD2119,EX1857,D-09896-101,8,228,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431006750,1431008012
RD2130,EX1857,D-09896-101,8,215.6000061,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431006952,1431008460
RD1725,EX1857,D-09896-101,8,230.6000061,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431007160,1431008726
RD2618,EX1857,D-09896-101,8,221.8000031,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431007432,1431008849
RD2620,EX1857,D-09896-101,8,232.3000031,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431007680,1431009034
RD2623,EX1857,D-09896-101,8,237.3000031,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431007918,1431009264
RD2132,EX1857,D-09896-101,8,217.6000061,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431008168,1431009502
RD1774,EX1857,D-09896-101,8,226.3999939,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431008380,1431009722
RD2120,EX1857,D-09896-101,21,227.6000061,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431011688,1431012946
RD2819,EX1857,D-09896-101,21,230.3000031,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431011880,1431013216
RD1727,EX1857,D-09896-101,21,226.6999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431012058,1431013359
RD2130,EX1857,D-09896-101,21,219.3999939,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431012220,1431013484
RD2620,EX1857,D-09896-101,21,230.1999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431012658,1431014026
RD1816,EX1857,D-09896-101,21,222.1999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431012870,1431014140
RD2619,EX1857,D-09896-101,21,246.5,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431013102,1431014558
RD2618,EX1857,D-09896-101,21,226.3000031,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431013422,1431014679
RD1774,EX1857,D-09896-101,21,221.1999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431013600,1431014976
RD2620,EX1857,D-09896-101,8,229.1000061,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431014892,1431016194
RD2119,EX1857,D-09896-101,8,225.8999939,0.232141614,0.038511801,0.652904749,2.730019951,0.066248035,9.939820099,0.019457142,32,748.8943848,1431015088,1431016486
RD1775,EX1857,D-09896-101,21,226.6000061,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431016300,1431017642
RD1725,EX1857,D-09896-101,21,204,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431016514,1431017765
RD2622,EX1857,D-09896-101,21,224.1999969,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431016876,1431018200
RD2120,EX1857,D-09896-101,21,219.3000031,0.017946555,0.108000004,0.270971823,4.40529213,0.031353861,8.528261566,0.101235488,6.170380402,487.7766113,1431017132,1431017417
RD2817,EX1857,D-09896-101,21,227.6000061,0,0,0,0,0,0,0,0,0,1431018226,1431019582
